longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-121.32,37.96,35.0,1832.0,460.0,975.0,373.0,2.0398,INLAND,88100.0
-118.08,33.84,31.0,1502.0,675.0,1806.0,553.0,3.4269,<1H OCEAN,194600.0
-121.99,37.96,22.0,7468.0,1689.0,1228.0,426.0,4.3083,INLAND,200600.0
-120.51,37.29,20.0,5501.0,1042.0,4205.0,1009.0,1.7679,<1H OCEAN,79800.0
-122.29,37.86,10.0,16042.0,404.0,815.0,372.0,2.9318,NEAR OCEAN,156900.0
-117.69,33.65,22.0,5805.0,852.0,2356.0,795.0,6.1062,INLAND,274600.0
-115.52,32.73,10.0,1190.0,275.0,1113.0,258.0,2.3571,INLAND,63100.0
-118.43,34.02,19.0,3480.0,437.0,830.0,368.0,1.2794,<1H OCEAN,500001.0
-117.14,33.23,18.0,4068.0,829.0,918.0,500.0,3.1272,INLAND,281300.0
-121.78,40.12,50.0,4741.0,1225.0,35.0,17.0,1.975,INLAND,106300.0
-122.45,38.28,10.0,2824.0,327.0,1374.0,460.0,3.3176,<1H OCEAN,297600.0
-117.2,33.2,10.0,4409.0,2812.0,1875.0,609.0,5.543,NEAR OCEAN,286400.0
-121.37,38.6,2.0,1119.0,144.0,414.0,150.0,1.8514,INLAND,283300.0
-121.44,38.61,33.0,1591.0,3032.0,1000.0,418.0,1.0467,INLAND,70100.0
-116.48,33.8,35.0,3004.0,615.0,437.0,210.0,3.6667,NEAR OCEAN,90000.0
-121.4,38.49,12.0,7290.0,1283.0,3960.0,1248.0,3.5968,INLAND,106300.0
-117.73,34.05,23.0,2758.0,771.0,2877.0,694.0,2.0734,INLAND,113300.0
-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.8777,INLAND,165000.0
-115.58,32.79,10.0,1687.0,507.0,762.0,451.0,1.6635,INLAND,64400.0
-118.27,34.07,10.0,3678.0,1415.0,1593.0,407.0,2.3438,<1H OCEAN,213300.0
-121.21,38.65,24.0,3443.0,2747.0,1413.0,505.0,6.7385,INLAND,196000.0
-121.36,38.55,31.0,5122.0,198.0,554.0,191.0,2.8021,INLAND,118800.0
-119.81,36.78,14.0,4596.0,364.0,796.0,335.0,3.625,INLAND,83400.0
-121.69,38.87,13.0,2961.0,93.0,304.0,95.0,2.809,INLAND,86000.0
-118.35,34.07,26.0,1895.0,708.0,1030.0,412.0,4.89,<1H OCEAN,500001.0
-118.16,33.91,4.0,1806.0,408.0,1146.0,374.0,2.9643,NEAR OCEAN,162200.0
-120.07,36.97,23.0,3104.0,49.0,1564.0,408.0,4.7402,INLAND,48000.0
-121.85,37.26,23.0,6141.0,241.0,793.0,234.0,1.6937,<1H OCEAN,291200.0
-122.46,37.76,10.0,3727.0,156.0,363.0,168.0,6.1636,NEAR OCEAN,367700.0
-121.86,37.41,39.0,3357.0,3479.0,1671.0,442.0,3.6028,<1H OCEAN,263600.0
-117.37,34.59,39.0,8193.0,1747.0,6852.0,1597.0,2.3832,<1H OCEAN,35000.0
-117.93,33.94,23.0,4580.0,85.0,1820.0,657.0,5.3961,<1H OCEAN,224700.0
-118.05,34.17,13.0,7374.0,455.0,1036.0,437.0,3.3194,INLAND,388900.0
-120.8,37.52,13.0,8552.0,611.0,1602.0,490.0,3.9286,INLAND,145800.0
-121.96,37.33,29.0,10626.0,4.0,1054.0,449.0,3.0192,<1H OCEAN,276900.0
-118.51,34.22,34.0,3204.0,523.0,1334.0,472.0,4.3462,<1H OCEAN,222100.0
-121.82,39.75,37.0,2236.0,767.0,974.0,379.0,3.2016,INLAND,97000.0
-122.52,37.98,10.0,9729.0,897.0,2962.0,1464.0,4.1167,NEAR OCEAN,324200.0
-118.57,34.22,52.0,3262.0,768.0,1879.0,708.0,4.9196,<1H OCEAN,255200.0
-120.04,39.27,23.0,2237.0,491.0,264.0,95.0,4.1364,<1H OCEAN,154500.0
-119.29,36.34,13.0,1440.0,890.0,2178.0,440.0,1.2634,INLAND,50600.0
-119.83,34.43,31.0,4216.0,346.0,699.0,301.0,2.3869,NEAR OCEAN,205000.0
-118.13,34.03,31.0,6360.0,483.0,3176.0,1071.0,6.987,<1H OCEAN,208200.0
-117.94,33.81,50.0,1835.0,669.0,1127.0,455.0,3.256,<1H OCEAN,214300.0
-118.25,34.11,39.0,1415.0,369.0,1467.0,351.0,3.015,INLAND,156300.0
-118.18,34.13,21.0,2734.0,415.0,1057.0,424.0,7.9213,<1H OCEAN,477800.0
-121.54,36.7,22.0,6758.0,1286.0,3918.0,1100.0,5.0686,<1H OCEAN,201700.0
-120.87,37.07,26.0,2551.0,1675.0,1343.0,414.0,4.2972,INLAND,88600.0
-119.77,36.77,13.0,2554.0,705.0,2669.0,655.0,1.2176,INLAND,61900.0
-118.31,33.9,10.0,6814.0,527.0,1724.0,531.0,5.6582,<1H OCEAN,194700.0
-120.86,37.76,37.0,3832.0,1822.0,623.0,201.0,3.8275,INLAND,88900.0
-117.94,33.94,26.0,1962.0,540.0,1236.0,520.0,2.2156,<1H OCEAN,145000.0
-123.11,39.32,51.0,2965.0,1213.0,1421.0,430.0,3.1985,INLAND,137500.0
-122.29,37.81,32.0,5231.0,917.0,290.0,133.0,3.2241,<1H OCEAN,137500.0
-120.67,35.62,6.0,12779.0,2441.0,6085.0,2157.0,3.8661,NEAR OCEAN,168100.0
-118.7,34.28,23.0,1790.0,561.0,1837.0,580.0,3.9196,<1H OCEAN,238300.0
-118.16,33.97,23.0,1516.0,457.0,1977.0,435.0,2.3068,<1H OCEAN,157800.0
-117.24,34.14,47.0,10093.0,606.0,1301.0,488.0,2.8466,INLAND,107500.0
-117.29,33.04,30.0,2750.0,555.0,1281.0,520.0,4.7333,INLAND,286900.0
-117.78,33.86,16.0,4390.0,660.0,2146.0,633.0,6.1504,<1H OCEAN,266000.0
-119.28,35.99,18.0,3474.0,598.0,1746.0,588.0,2.6094,INLAND,51000.0
-116.84,32.86,10.0,2502.0,2812.0,1211.0,494.0,3.2516,INLAND,202100.0
-121.87,37.3,23.0,859.0,149.0,455.0,211.0,1.9676,<1H OCEAN,215900.0
-121.65,40.88,33.0,3667.0,549.0,1537.0,522.0,10.9805,INLAND,61300.0
-122.8,38.37,13.0,3545.0,751.0,909.0,317.0,4.1731,<1H OCEAN,257200.0
-120.69,36.84,18.0,902.0,333.0,771.0,174.0,2.2083,INLAND,55000.0
-118.25,33.98,37.0,1045.0,361.0,1666.0,337.0,1.7929,<1H OCEAN,97200.0
-120.05,36.98,16.0,3705.0,739.0,2463.0,697.0,2.5288,INLAND,61800.0
-117.04,32.72,24.0,5474.0,955.0,3020.0,904.0,4.0813,<1H OCEAN,137000.0
-122.24,37.43,38.0,2410.0,361.0,934.0,377.0,7.652,INLAND,500001.0
-118.47,34.15,7.0,899.0,117.0,267.0,110.0,8.2269,<1H OCEAN,500001.0
-120.79,37.08,13.0,3432.0,20.0,91.0,22.0,2.9063,INLAND,55000.0
-117.25,32.74,36.0,1830.0,430.0,755.0,419.0,2.9904,INLAND,286800.0
-121.78,37.24,29.0,4784.0,166.0,1067.0,339.0,6.0062,<1H OCEAN,262700.0
-117.97,33.65,26.0,2379.0,2401.0,988.0,346.0,1.8542,<1H OCEAN,339300.0
-118.15,35.04,37.0,4173.0,75.0,821.0,337.0,4.18,INLAND,56800.0
-117.27,32.82,35.0,2908.0,908.0,1068.0,529.0,4.1793,<1H OCEAN,500001.0
-122.45,37.67,36.0,1664.0,2812.0,963.0,322.0,3.816,NEAR OCEAN,246400.0
-117.11,33.11,10.0,2641.0,627.0,1167.0,647.0,2.2875,INLAND,132400.0
-118.08,33.78,34.0,4814.0,347.0,1051.0,346.0,4.5469,<1H OCEAN,372000.0
-120.25,38.04,22.0,4173.0,763.0,1086.0,444.0,2.5562,<1H OCEAN,136200.0
-118.27,33.98,51.0,1722.0,457.0,2177.0,401.0,2.125,<1H OCEAN,92500.0
-118.09,33.84,23.0,2625.0,752.0,2380.0,825.0,2.6759,<1H OCEAN,213100.0
-122.03,38.27,23.0,3580.0,735.0,1959.0,731.0,2.7284,<1H OCEAN,118500.0
-122.01,36.98,10.0,2403.0,2812.0,1144.0,455.0,6.706,NEAR OCEAN,229400.0
-122.28,37.77,52.0,2471.0,531.0,870.0,347.0,2.9688,NEAR OCEAN,220800.0
-118.31,34.11,45.0,4260.0,752.0,735.0,293.0,3.694,<1H OCEAN,433300.0
-118.43,33.99,13.0,475.0,420.0,1328.0,541.0,5.3194,<1H OCEAN,301300.0
-119.29,36.34,30.0,1832.0,980.0,1664.0,429.0,2.6983,INLAND,53300.0
-120.94,40.17,10.0,1334.0,2527.0,597.0,222.0,6.917,INLAND,89200.0
-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,2.5119,INLAND,171700.0
-122.42,37.78,10.0,958.0,1004.0,1211.0,752.0,2.5679,NEAR OCEAN,500001.0
-117.99,33.76,27.0,2352.0,1205.0,1351.0,359.0,1.3157,<1H OCEAN,190900.0
-122.04,37.67,16.0,1694.0,1679.0,690.0,242.0,6.0501,NEAR OCEAN,254200.0
-119.18,34.21,2.0,515.0,2812.0,741.0,229.0,3.4799,NEAR OCEAN,234700.0
-120.44,34.96,39.0,1228.0,379.0,851.0,341.0,1.899,INLAND,113300.0
-124.17,40.8,52.0,6488.0,51.0,758.0,319.0,1.8529,NEAR OCEAN,62500.0
-117.85,34.07,32.0,761.0,101.0,295.0,95.0,11.1077,INLAND,500001.0
-117.0,32.64,18.0,3098.0,490.0,1391.0,484.0,4.9792,<1H OCEAN,170400.0
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,1.6341,INLAND,138200.0
-118.24,33.95,40.0,1193.0,280.0,1210.0,286.0,1.35,ISLAND,89500.0
-117.31,34.04,23.0,9755.0,1480.0,1310.0,536.0,3.39,INLAND,149500.0
-122.42,37.71,10.0,2080.0,1243.0,1781.0,478.0,6.5515,NEAR OCEAN,215300.0
-122.2,37.79,10.0,2558.0,452.0,1354.0,491.0,6.6719,NEAR OCEAN,134700.0
-118.33,34.1,10.0,4258.0,598.0,1552.0,611.0,4.6053,<1H OCEAN,237500.0
-118.34,34.18,14.0,5819.0,701.0,1601.0,653.0,4.3194,<1H OCEAN,232000.0
-118.12,34.15,10.0,557.0,216.0,673.0,212.0,2.1763,<1H OCEAN,168800.0
-122.25,37.81,36.0,5944.0,738.0,2304.0,1250.0,3.4118,NEAR OCEAN,257800.0
-122.49,37.6,33.0,4975.0,699.0,1697.0,660.0,3.5912,NEAR OCEAN,270600.0
-122.15,38.04,10.0,2804.0,507.0,1083.0,573.0,3.3447,NEAR BAY,168500.0
-121.23,37.82,22.0,1289.0,235.0,867.0,239.0,4.6821,<1H OCEAN,138500.0
-121.48,38.46,8.0,10505.0,1777.0,6002.0,1694.0,4.0516,<1H OCEAN,121200.0
-118.41,34.03,5.0,3805.0,110.0,1234.0,577.0,1.8176,<1H OCEAN,500001.0
-118.36,34.03,13.0,1690.0,379.0,1017.0,359.0,2.1078,INLAND,133500.0
-118.27,33.92,34.0,1178.0,260.0,1166.0,244.0,1.9185,INLAND,93300.0
-122.47,37.78,52.0,3525.0,861.0,1220.0,505.0,3.1989,NEAR BAY,446900.0
-118.39,33.79,29.0,4402.0,2812.0,1582.0,551.0,10.898,<1H OCEAN,500001.0
-119.36,36.21,18.0,4148.0,3474.0,793.0,213.0,2.4032,INLAND,60000.0
-121.83,37.99,10.0,2741.0,449.0,1507.0,460.0,4.7566,INLAND,142500.0
-122.0,37.86,18.0,6365.0,608.0,3011.0,993.0,8.2269,<1H OCEAN,500001.0
-122.33,40.6,10.0,6383.0,2812.0,2965.0,1141.0,3.8103,NEAR OCEAN,111100.0
-119.59,36.64,13.0,3223.0,818.0,798.0,200.0,3.0521,INLAND,113800.0
-120.72,38.42,13.0,5654.0,977.0,2237.0,953.0,3.0465,<1H OCEAN,144100.0
-122.08,37.41,4.0,1327.0,1234.0,1069.0,436.0,3.6726,INLAND,288900.0
-121.62,36.69,12.0,512.0,144.0,767.0,149.0,2.2667,INLAND,72900.0
-118.33,34.02,23.0,1332.0,378.0,869.0,416.0,3.9489,<1H OCEAN,181100.0
-122.23,38.12,49.0,2715.0,435.0,1006.0,429.0,4.2308,<1H OCEAN,145800.0
-122.03,37.96,23.0,1219.0,623.0,1142.0,627.0,1.5987,<1H OCEAN,162500.0
-118.29,33.84,35.0,3997.0,558.0,1396.0,515.0,4.5053,<1H OCEAN,218000.0
-119.06,34.23,29.0,1430.0,440.0,2002.0,555.0,2.8061,<1H OCEAN,257500.0
-117.91,33.74,19.0,1669.0,28.0,2946.0,922.0,2.9926,<1H OCEAN,183200.0
-122.33,37.58,10.0,5103.0,422.0,1573.0,401.0,3.2331,NEAR OCEAN,233100.0
-117.82,33.9,25.0,1137.0,170.0,524.0,164.0,7.5744,<1H OCEAN,259300.0
-118.23,34.14,25.0,2864.0,28.0,1745.0,803.0,4.6776,<1H OCEAN,224300.0
-118.46,33.97,19.0,1658.0,427.0,648.0,378.0,3.8698,<1H OCEAN,500001.0
-120.43,34.96,10.0,2350.0,631.0,1291.0,515.0,1.0349,NEAR OCEAN,130800.0
-122.15,37.73,10.0,2419.0,809.0,1573.0,736.0,3.2188,NEAR BAY,245400.0
-118.36,34.16,4.0,2605.0,497.0,822.0,342.0,3.7721,<1H OCEAN,322900.0
-121.31,38.97,7.0,2412.0,728.0,726.0,222.0,3.2042,INLAND,82100.0
-117.27,34.49,10.0,2344.0,351.0,846.0,314.0,4.7361,INLAND,174500.0
-118.01,33.78,35.0,2038.0,1750.0,1160.0,452.0,6.7559,<1H OCEAN,207400.0
-122.12,37.89,51.0,2821.0,749.0,1260.0,684.0,6.131,<1H OCEAN,257100.0
-122.22,37.4,39.0,579.0,760.0,814.0,283.0,15.0001,NEAR OCEAN,500001.0
-122.28,37.91,10.0,3540.0,776.0,685.0,286.0,2.6611,<1H OCEAN,331200.0
-121.93,36.59,25.0,5654.0,2812.0,622.0,295.0,7.9885,NEAR OCEAN,386500.0
-122.34,37.96,10.0,6487.0,2812.0,3408.0,1560.0,2.1991,INLAND,133300.0
-121.19,37.81,8.0,4019.0,857.0,1959.0,782.0,2.7321,NEAR OCEAN,175000.0
-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,<1H OCEAN,117900.0
-119.8,36.75,52.0,7353.0,449.0,1156.0,418.0,3.0987,INLAND,58400.0
-118.19,33.86,38.0,2009.0,524.0,1449.0,451.0,2.7045,<1H OCEAN,155400.0
-122.45,37.79,23.0,1734.0,461.0,731.0,429.0,2.9511,NEAR OCEAN,425000.0
-122.27,37.77,10.0,1731.0,1417.0,872.0,363.0,1.9348,NEAR OCEAN,225800.0
-117.88,34.08,30.0,6132.0,1538.0,3147.0,1449.0,2.7763,INLAND,187800.0
-122.01,37.4,24.0,1297.0,889.0,441.0,282.0,3.1439,INLAND,47500.0
-122.27,38.12,10.0,5266.0,722.0,3124.0,1025.0,2.7375,INLAND,120000.0
-121.92,38.02,16.0,1840.0,355.0,1288.0,338.0,4.2067,<1H OCEAN,125000.0
-118.26,33.97,52.0,1331.0,346.0,1144.0,362.0,1.5326,INLAND,90600.0
-122.0,37.4,23.0,4324.0,854.0,1656.0,885.0,1.9853,<1H OCEAN,232400.0
-118.4,34.06,26.0,5898.0,937.0,1725.0,838.0,0.8131,<1H OCEAN,500001.0
-117.91,33.61,47.0,1989.0,531.0,952.0,424.0,4.5815,<1H OCEAN,500001.0
-122.43,37.8,20.0,629.0,929.0,954.0,572.0,3.9408,NEAR OCEAN,500001.0
-122.25,38.1,10.0,2864.0,146.0,1113.0,486.0,2.5042,NEAR OCEAN,147900.0
-117.38,33.67,13.0,13288.0,2728.0,7235.0,2350.0,3.375,INLAND,131800.0
-117.74,33.62,10.0,1889.0,2812.0,686.0,537.0,3.4706,NEAR OCEAN,241700.0
-117.79,34.07,51.0,2374.0,333.0,1689.0,301.0,3.7583,INLAND,116300.0
-118.18,34.06,33.0,278.0,71.0,266.0,56.0,0.8941,INLAND,98200.0
-122.24,37.8,52.0,4794.0,382.0,1118.0,347.0,2.6346,INLAND,128600.0
-119.17,34.29,20.0,2561.0,724.0,1896.0,680.0,3.5481,NEAR OCEAN,279400.0
-119.87,36.81,6.0,1891.0,324.0,969.0,330.0,4.6726,INLAND,107800.0
-122.7,38.44,35.0,1304.0,327.0,822.0,304.0,3.2935,<1H OCEAN,157800.0
-122.15,37.44,12.0,1945.0,590.0,708.0,275.0,6.1655,INLAND,500001.0
-118.37,34.17,51.0,3327.0,872.0,2683.0,857.0,4.1843,<1H OCEAN,185400.0
-121.5,38.54,23.0,2922.0,201.0,452.0,209.0,3.7344,INLAND,179800.0
-117.65,33.53,10.0,6814.0,785.0,2175.0,681.0,10.49,<1H OCEAN,500001.0
-121.26,38.13,23.0,5777.0,675.0,2053.0,648.0,2.6384,INLAND,83100.0
-116.95,32.81,31.0,1277.0,2812.0,698.0,237.0,3.1106,NEAR OCEAN,147700.0
-122.49,37.98,10.0,1256.0,602.0,460.0,174.0,3.7273,NEAR BAY,451700.0
-122.79,38.54,39.0,4120.0,1159.0,1887.0,687.0,2.5806,<1H OCEAN,213800.0
-119.29,34.45,13.0,15654.0,185.0,1383.0,532.0,3.1587,<1H OCEAN,230800.0
-120.96,37.65,35.0,124.0,270.0,972.0,326.0,2.4485,INLAND,95500.0
-119.6,36.57,13.0,1923.0,403.0,1205.0,389.0,1.8333,INLAND,68300.0
-117.66,34.07,38.0,2081.0,236.0,1008.0,375.0,1.4889,INLAND,138100.0
-121.87,38.02,52.0,2264.0,380.0,1403.0,476.0,1.1157,INLAND,99400.0
-122.14,37.88,10.0,5904.0,576.0,2865.0,1124.0,4.1767,<1H OCEAN,394400.0
-116.26,33.72,23.0,9404.0,1827.0,3208.0,1283.0,3.1086,<1H OCEAN,105800.0
-122.39,38.37,33.0,1066.0,998.0,403.0,163.0,5.1282,<1H OCEAN,240800.0
-118.1,33.84,36.0,1915.0,522.0,850.0,319.0,4.7222,<1H OCEAN,225800.0
-117.87,33.74,10.0,1243.0,2812.0,1925.0,376.0,2.7632,INLAND,158900.0
-118.47,34.15,30.0,6306.0,1369.0,2381.0,1299.0,4.642,<1H OCEAN,457300.0
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861,<1H OCEAN,168100.0
-119.78,36.74,13.0,1461.0,1194.0,924.0,356.0,4.5294,INLAND,90300.0
-119.38,36.56,10.0,3965.0,804.0,1945.0,733.0,2.6906,INLAND,95300.0
-119.73,36.59,13.0,1551.0,296.0,1058.0,287.0,3.3438,INLAND,92600.0
-116.89,33.79,12.0,899.0,130.0,434.0,110.0,2.0577,INLAND,56700.0
-122.05,37.93,27.0,7803.0,938.0,2957.0,1546.0,4.45,INLAND,184900.0
-117.07,33.01,25.0,2120.0,381.0,588.0,359.0,3.1187,INLAND,169400.0
-121.97,37.79,16.0,3553.0,79.0,1451.0,501.0,2.7275,<1H OCEAN,341300.0
-122.43,37.78,10.0,2728.0,908.0,1670.0,893.0,1.077,NEAR OCEAN,115000.0
-118.3,33.84,23.0,1241.0,252.0,621.0,255.0,4.9196,<1H OCEAN,232400.0
-121.32,38.26,10.0,6125.0,1063.0,3077.0,953.0,4.1179,NEAR OCEAN,134600.0
-117.13,32.73,23.0,2706.0,667.0,1531.0,614.0,2.1513,<1H OCEAN,145000.0
-117.72,33.62,21.0,2322.0,518.0,662.0,457.0,3.1679,INLAND,110000.0
-117.07,34.24,21.0,4773.0,104.0,337.0,130.0,3.9375,<1H OCEAN,115000.0
-117.68,34.08,1.0,2459.0,492.0,1230.0,498.0,4.7135,INLAND,137200.0
-122.15,37.35,23.0,3814.0,1910.0,1344.0,464.0,3.9783,NEAR BAY,500001.0
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,<1H OCEAN,158700.0
-117.18,32.81,13.0,6823.0,1509.0,3784.0,1509.0,3.1032,INLAND,179500.0
-118.46,34.04,25.0,1654.0,850.0,1558.0,784.0,3.6976,<1H OCEAN,360000.0
-120.71,37.38,13.0,1980.0,432.0,1756.0,382.0,2.6923,INLAND,71400.0
-119.23,34.19,10.0,9518.0,810.0,1489.0,667.0,1.9851,NEAR OCEAN,500001.0
-118.19,34.13,2.0,801.0,752.0,883.0,293.0,4.3611,<1H OCEAN,198000.0
-118.11,33.86,33.0,2389.0,410.0,1229.0,393.0,5.3238,<1H OCEAN,234900.0
-121.27,38.12,37.0,4309.0,1685.0,1455.0,471.0,2.7279,INLAND,87800.0
-118.63,34.22,26.0,4561.0,947.0,670.0,205.0,4.6375,<1H OCEAN,277600.0
-121.17,38.68,46.0,6777.0,267.0,686.0,256.0,3.0,INLAND,121900.0
-121.31,38.61,43.0,1807.0,151.0,316.0,159.0,6.6238,INLAND,326700.0
-117.78,34.06,36.0,1447.0,32.0,964.0,300.0,10.0259,INLAND,128700.0
-118.13,34.04,10.0,2205.0,2546.0,1392.0,423.0,2.543,<1H OCEAN,211400.0
-117.05,32.75,43.0,1718.0,344.0,826.0,336.0,2.7014,INLAND,133700.0
-116.95,33.68,18.0,1183.0,178.0,543.0,147.0,4.4792,<1H OCEAN,173900.0
-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,<1H OCEAN,500001.0
-120.34,38.25,10.0,5497.0,1056.0,997.0,408.0,2.9821,NEAR OCEAN,111500.0
-120.41,34.87,13.0,1534.0,84.0,761.0,240.0,9.8074,<1H OCEAN,193600.0
-117.16,32.8,22.0,2259.0,634.0,1213.0,601.0,2.5,<1H OCEAN,177800.0
-117.79,33.56,36.0,2057.0,329.0,658.0,309.0,7.866,<1H OCEAN,500001.0
-120.98,37.65,13.0,422.0,539.0,158.0,63.0,7.3343,INLAND,172200.0
-121.28,38.64,13.0,3574.0,1274.0,1373.0,643.0,5.2608,INLAND,242100.0
-119.81,36.8,23.0,5996.0,1401.0,777.0,314.0,2.3784,INLAND,160100.0
-120.26,37.11,13.0,2653.0,254.0,627.0,253.0,5.928,INLAND,50700.0
-118.4,34.23,36.0,1643.0,349.0,1414.0,337.0,4.1181,<1H OCEAN,172700.0
-117.2,32.79,31.0,3417.0,533.0,1245.0,532.0,4.7788,INLAND,276000.0
-121.82,36.54,39.0,1799.0,1168.0,886.0,364.0,3.6106,<1H OCEAN,378800.0
-117.44,34.1,39.0,2174.0,400.0,926.0,349.0,2.9054,INLAND,95100.0
-118.88,34.28,26.0,1556.0,508.0,2751.0,710.0,13.1499,<1H OCEAN,182100.0
-118.3,33.88,12.0,1878.0,479.0,563.0,204.0,2.9357,<1H OCEAN,247700.0
-118.36,34.09,23.0,1390.0,1088.0,874.0,468.0,6.1628,<1H OCEAN,200000.0
-116.99,32.72,10.0,1771.0,301.0,1046.0,284.0,4.775,INLAND,143300.0
-122.3,38.31,10.0,4503.0,395.0,1162.0,407.0,3.455,INLAND,137500.0
-122.39,41.41,35.0,2106.0,1892.0,370.0,169.0,1.7679,INLAND,80100.0
-121.92,37.72,22.0,477.0,716.0,2302.0,687.0,3.4103,<1H OCEAN,219500.0
-117.99,33.87,16.0,1689.0,499.0,1260.0,453.0,3.1205,NEAR OCEAN,174000.0
-118.03,33.97,36.0,1771.0,1856.0,715.0,284.0,2.4735,<1H OCEAN,232400.0
-122.22,37.37,10.0,440.0,2812.0,322.0,218.0,3.5905,NEAR OCEAN,350000.0
-119.08,35.35,13.0,892.0,156.0,331.0,135.0,6.6494,INLAND,176300.0
-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,INLAND,340400.0
-116.92,32.82,10.0,1765.0,284.0,772.0,282.0,5.0118,INLAND,165300.0
-118.52,34.21,35.0,1663.0,299.0,762.0,282.0,5.1265,<1H OCEAN,211000.0
-119.19,34.22,26.0,3175.0,846.0,2460.0,775.0,2.0577,NEAR OCEAN,219900.0
-122.02,37.38,5.0,1889.0,487.0,1321.0,508.0,1.1563,<1H OCEAN,254400.0
-121.32,38.71,10.0,4594.0,774.0,2474.0,782.0,4.5245,INLAND,127500.0
-121.29,37.8,6.0,13802.0,26.0,69.0,24.0,3.7292,INLAND,475000.0
-117.41,33.96,24.0,4481.0,825.0,2398.0,823.0,3.864,INLAND,123400.0
-118.11,34.14,5.0,5777.0,214.0,810.0,308.0,6.0948,<1H OCEAN,358700.0
-117.7,34.05,10.0,2834.0,470.0,1815.0,471.0,4.7357,NEAR OCEAN,162500.0
-114.31,34.19,15.0,5612.0,1283.0,1015.0,472.0,1.4936,NEAR OCEAN,66900.0
-121.94,37.34,13.0,5488.0,632.0,1372.0,560.0,3.6128,<1H OCEAN,246100.0
-117.84,33.81,26.0,5574.0,1538.0,2607.0,988.0,4.0324,<1H OCEAN,244900.0
-122.05,36.97,30.0,336.0,473.0,1145.0,454.0,3.6797,NEAR OCEAN,263800.0
-118.12,34.02,15.0,6659.0,553.0,1466.0,525.0,3.0529,<1H OCEAN,265800.0
-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,<1H OCEAN,212900.0
-122.29,37.91,23.0,222.0,320.0,905.0,378.0,8.1657,NEAR OCEAN,263200.0
-116.96,33.62,10.0,1003.0,167.0,388.0,140.0,4.2917,NEAR OCEAN,221900.0
-121.92,37.74,39.0,3548.0,1175.0,140.0,43.0,2.9469,<1H OCEAN,432400.0
-118.39,34.22,13.0,712.0,149.0,533.0,155.0,3.695,INLAND,165200.0
-120.28,38.03,13.0,1166.0,324.0,860.0,331.0,4.5658,INLAND,145700.0
-118.32,34.09,23.0,1851.0,819.0,2548.0,763.0,1.879,<1H OCEAN,218800.0
-118.38,34.08,27.0,1752.0,876.0,1739.0,1191.0,3.0143,<1H OCEAN,485000.0
-117.89,33.61,16.0,2413.0,559.0,656.0,423.0,6.3017,INLAND,350000.0
-122.83,38.99,13.0,542.0,78.0,191.0,54.0,1.6833,INLAND,113900.0
-118.26,33.93,10.0,1433.0,716.0,775.0,293.0,1.1326,INLAND,104800.0
-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,INLAND,500001.0
-118.16,34.09,33.0,1515.0,415.0,1345.0,346.0,2.375,INLAND,175000.0
-114.98,33.82,10.0,644.0,2812.0,137.0,52.0,3.2097,<1H OCEAN,71300.0
-118.34,34.03,28.0,1426.0,2812.0,784.0,356.0,1.6581,<1H OCEAN,118800.0
-118.18,34.22,23.0,1983.0,424.0,853.0,271.0,4.6654,<1H OCEAN,241700.0
-122.26,37.54,10.0,2648.0,442.0,1607.0,453.0,3.2964,<1H OCEAN,500001.0
-118.35,34.06,27.0,7441.0,775.0,617.0,303.0,4.0616,<1H OCEAN,440900.0
-122.07,37.59,15.0,3475.0,686.0,2568.0,653.0,4.6211,INLAND,151400.0
-117.54,34.47,10.0,6712.0,1200.0,3126.0,1026.0,3.2277,INLAND,126500.0
-122.08,37.61,10.0,2605.0,474.0,1568.0,433.0,5.0406,INLAND,261400.0
-118.31,33.81,20.0,5612.0,363.0,905.0,352.0,2.8882,<1H OCEAN,336000.0
-117.91,33.84,35.0,1244.0,324.0,1603.0,322.0,2.9583,<1H OCEAN,175400.0
-118.22,33.92,32.0,1263.0,2812.0,1789.0,346.0,1.9957,NEAR OCEAN,89300.0
-119.63,34.4,29.0,16450.0,814.0,1266.0,613.0,3.8644,<1H OCEAN,500001.0
-118.14,33.91,36.0,1096.0,204.0,569.0,201.0,5.9684,<1H OCEAN,182300.0
-118.28,34.05,4.0,1075.0,597.0,2260.0,614.0,1.3,INLAND,162500.0
-120.5,37.3,48.0,2187.0,728.0,1697.0,429.0,4.1442,INLAND,63200.0
-118.25,34.16,14.0,2439.0,898.0,1681.0,905.0,3.9054,<1H OCEAN,200000.0
-122.05,38.56,31.0,3072.0,168.0,457.0,157.0,5.679,INLAND,225000.0
